nom;% Voix/Ins_T2;% Voix/Exp_T2;% Voix/Exp_T1;% Voix/Ins_T1;P13_pop;P13_pop0002;P13_pop0305;P13_pop0610;P13_pop1117;P13_pop1824;P13_pop2539;P13_pop4054;P13_pop5564;P13_pop6579;P13_pop80p;P13_pop0019;P13_pop2064;P13_pop65P;P13_poph;P13_h0019;P13_h2064;P13_h65p;P13_popf;P13_f0019;P13_f2064;P13_f65p;P13_pop_fr;P13_pop_etr;P13_Pop15P;C13_Pop15P_cs1;C13_Pop15P_cs2;C13_Pop15P_cs3;C13_Pop15P_cs4;C13_Pop15P_cs5;C13_Pop15P_cs6;C13_Pop15P_cs7;C13_Pop15P_cs8;C13_H15P;C13_H15P_cs1;C13_H15P_cs2;C13_H15P_cs3;C13_H15P_cs4;C13_H15P_cs5;C13_H15P_cs6;C13_H15P_cs7;C13_H15P_cs8;C13_F15P;C13_F15P_cs1;C13_F15P_cs2;C13_F15P_cs3;C13_F15P_cs4;C13_F15P_cs5;C13_F15P_cs6;C13_F15P_cs7;C13_F15P_cs8;sexe;nb_mandats;ancrage_local;Tweets;Followers;Following;Listed;Replies/100derniers;Tweets with @mentions/100derniers;Tweets with #hashtags/100derniers;Retweets/100;Tweets with links/100derniers;Tweets with media/100derniers;age;duree_mandat (sem);semaines_presence/duree_mandat (sem);amendements_adoptes/duree_mandat (sem);amendements_proposes/duree_mandat (sem);amendements_signes/duree_mandat (sem);commission_interventions/duree_mandat (sem);commission_presences/duree_mandat (sem);hemicycle_interventions/duree_mandat (sem);hemicycle_interventions_courtes/duree_mandat (sem);propositions_ecrites/duree_mandat (sem);propositions_signees/duree_mandat (sem);questions_ecrites/duree_mandat (sem);questions_orales/duree_mandat (sem);rapports/duree_mandat (sem);_Agriculteurs exploitants;_Anciens agriculteurs exploitants;_Anciens artisans, commerçants, chefs d'entreprise;_Anciens cadres et professions intermédiaires;_Anciens employés et ouvriers;_Artisans;_Cadres d'entreprise;_Cadres de la fonction publique, professions intellectuelles et  artistiques;_Chefs d'entreprise de 10 salariés ou plus;_Commerçants et assimilés;_Contremaîtres, agents de maîtrise;_Employés administratifs d'entreprise;_Employés de commerce;_Employés de la fonction publique;_Inactifs divers (autres que retraités);_Ouvriers agricoles;_Ouvriers qualifiés;_Professions intermédiaires administratives et commerciales des entreprises;_Professions intermédiaires de l'enseignement, de la santé, de la fonction publique et assimilés;_Professions libérales et assimilés;_Sans profession déclarée;_AE;_GDR;_LFI;_LR;_LREM;_LT;_MODEM;_NI;_SOC;_UDI
Delphine Bagarry;25.53;63.6;0.12;0.06;78974.9999999938;1.955073821764125;2.9731303973459617;5.751259908324259;8.264745359232153;6.464152759135919;14.674449818927748;20.880289715602604;14.4629878187758;16.533289437029907;8.035556005774053;21.133537619976195;54.29635069769798;24.56884544280396;38279.9463451451;22.615533321142134;55.09548316309203;22.288983515765825;40695.0536548489;19.73952574026293;53.54466150632757;26.713355449072367;95.6884544280396;4.311545571960393;67164.8166884694;1.6735155738193082;5.007146685724495;4.825501756893574;12.478411053540588;16.42993270204276;11.537430766482045;32.91644333273778;15.127151450181644;32325.9953821977;2.3789636504253675;7.211136890951277;5.741686001546791;12.049497293116785;8.439288476411447;19.76488785769528;32.37122969837587;12.037122969837586;34838.8213062718;1.0190022389344968;2.9622825650152134;3.972673517423503;12.876743785521558;23.844652391067225;3.903783225213848;33.42327343705149;17.994718410930595;0;1;0;3201.0;6021.0;1312.0;136.0;1.0;61.0;68.0;52.0;51.0;2.0;52;236.85714285714286;0.6164053075995175;3.850422195416164;1.4439083232810614;27.556694813027743;0.620627261761158;1.1019300361881785;0.9963811821471652;0.13932448733413752;0.008443908323281062;0.3039806996381182;0.19843184559710494;0.025331724969843185;0.008443908323281062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
Christophe Castaner;25.12;61.57;0.12;0.06;82941.0000000271;1.984543229524602;3.189013877334491;5.520791888209691;8.501223761468996;6.228523890476363;14.887691250406917;20.74607250937413;14.23783171169868;16.701028441904487;7.997251057980974;21.345293642468743;53.954015504997535;24.698279499885462;40268.7582967405;22.51415516042515;54.93443925697824;22.548922221118502;42672.2417032407;20.240438695163103;53.030089988751406;26.727127859017624;95.25686934085677;4.741924982819112;70041.0966170684;1.5419539983723818;5.098442340914607;6.067874530632059;13.082337488042716;15.183963678416928;10.853642866321154;32.85361431161748;15.313887580131638;33623.1788445697;2.1146239181512656;7.542456056865836;7.598964994200398;12.666924426731702;7.2480147518067986;18.49031912678821;32.26957737263183;12.060196889034293;36417.9177724927;1.0105170662053435;2.8420792487025293;4.654419639179505;13.463492325013044;22.508718455666312;3.800422879424445;33.39374467968256;18.315621824971853;1;1;0;17913.0;373126.0;2634.0;1566.0;0.0;52.0;14.0;16.0;79.0;9.0;56;74.0;0.36486486486486486;10.702702702702704;0.04054054054054054;14.324324324324325;0.0;0.3783783783783784;1.027027027027027;0.4864864864864865;0.013513513513513514;0.16216216216216217;0.0;0.04054054054054054;0.04054054054054054;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Pascale Boyer;21.04;57.92;0.12;0.06;75299.9999999836;2.07306869945152;3.160732546248954;5.803529927356273;8.693342541069603;6.816823596594908;15.484933398849918;21.08394533791949;13.726609915138315;15.018791750222446;8.132910131608654;22.026852946254262;54.820117133029655;23.151701881831094;36310.6319360138;22.685210685761497;56.6125034425778;20.7022858716607;38989.3680639828;21.41373207827849;53.15088871220088;25.43281438354408;96.43023147717766;3.5697685228223484;63118.4893795317;1.4797680534871194;4.45039449919199;5.519820019645743;13.325834151905957;17.907728381761146;11.167971101745938;31.26049621344149;14.88165024240312;30365.8597721818;2.2723530380372137;6.622756463033097;6.770953400296394;12.906306602996873;9.945661123003458;19.43355837312696;29.74477194137988;12.297052527581096;32752.6296073488;0.7449926722032242;2.436492427943332;4.356985832926234;13.715192965315095;25.28700537371764;3.5051294577430383;32.66365412799218;17.278334147532977;0;1;0;72.0;166.0;62.0;32.0;2.0;34.0;40.0;17.0;20.0;32.0;57;236.85714285714286;0.6164053075995175;5.1761158021712905;1.169481302774427;15.701447527141134;0.6628468033775633;0.8190591073582629;0.41797346200241253;0.1224366706875754;0.0;0.27020506634499397;0.206875753920386;0.021109770808202654;0.004221954161640531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0
Claire Bouchet;28.42;68.16;0.12;0.06;63979.0000000215;2.063176979946545;3.346410540958752;5.770643492395942;8.518420106597477;5.504931305584645;16.74299379483893;21.61959392925804;14.220291032995204;14.862689319933104;7.341471420309789;21.566451491895776;56.22626174213414;22.205723753106486;31716.2982341675;22.62265102787237;56.91449110858873;20.45970488081725;32262.7017658211;20.525695865104456;55.55142272642738;23.919781786622032;97.00057831475954;2.9978586723768736;53612.4681246246;1.7104379616503769;6.280310378273521;4.760128329478475;15.226068790569276;18.09482951578005;10.94531075132433;29.789972394240092;13.187346116541072;26307.0145245049;2.467023986011328;8.792336640437906;5.158322879841867;15.570000380126965;9.347322005549854;19.44349412703843;28.604553921009614;10.60554225111187;27305.453600121;0.9815052188243912;3.860098882988464;4.376487822743087;14.89104559604468;26.51895257278887;2.757736678264054;30.932063724592567;15.67112250503571;0;1;1;128.0;235.0;53.0;18.0;2.0;43.0;24.0;35.0;56.0;9.0;68;70.71428571428571;0.21212121212121213;6.58989898989899;0.11313131313131314;13.844444444444445;0.0;0.1272727272727273;0.07070707070707072;0.014141414141414142;0.0;0.18383838383838386;0.08484848484848485;0.014141414141414142;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Éric Ciotti;24.72;56.21;0.12;0.06;135455.395556267;2.290059429330774;2.9751578014838875;4.602266435347532;6.695212432173046;9.49392787272526;19.066110516407665;18.674098409065746;11.793584585286624;14.96880882950057;9.4378206784541;18.7353733712303;56.85725886825883;24.406629507954676;62765.3541691158;20.927268382060067;58.39719588942882;20.67234923922568;72690.0413871612;16.841381207869034;55.526207181180354;27.629660200852936;85.7746114945923;14.2253885054077;117031.250710298;0.0273431825755569;3.841717151865745;8.437080773470278;12.195913903153864;18.60874469157745;8.762635541010502;28.738539361365795;19.384607497158875;53178.1515352737;0.0526533528902929;5.635789236150288;10.737523035841887;12.161044040768738;12.191131670991764;16.09688216931814;26.023919666027307;17.09165444356689;63853.0991750191;0.0046982913880318;2.347579596886599;6.519662349458913;12.223388094529623;23.951889496186556;2.6545346342380154;30.99932657823438;21.292656570560503;1;1;1;29219.0;210261.0;2668.0;1227.0;0.0;38.0;13.0;26.0;69.0;5.0;57;236.85714285714286;0.6966224366706876;0.5235223160434258;5.0747889022919175;17.390229191797346;1.3088057901085646;1.566344993968637;3.3522316043425815;2.2798552472858864;0.11399276236429433;0.8401688781664656;0.612183353437877;0.08443908323281062;0.016887816646562123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
Loïc Dombreval;22.77;59.08;0.12;0.06;115228.681036954;2.0203422779185614;3.349012392821189;6.1061547540528345;9.149685840247162;6.899364737737355;16.250390530079496;21.735168535425416;13.548790224598187;14.29600444336446;6.641614885270942;22.898948172319223;56.161696809803175;20.9384871732565;56256.3088386543;24.114761092150168;56.93259385665529;18.950867463026167;58972.3721984426;21.737434714779894;55.42630400868208;22.83286983653259;93.03033984795364;6.969660152046378;95997.1749440737;0.476056543433649;5.974145025365376;8.639853328749856;13.827515443190933;16.27967540652312;11.012844151379731;27.13730637415753;16.647395231100973;46146.7791509077;0.6392753434750574;9.207731981103452;11.294586746413556;12.72916395787284;7.955185714904866;18.90304685129805;25.92424045421055;13.338100810471111;49850.3957931667;0.324974924774323;2.978936810431294;6.182547642928786;14.842527582748245;23.985957873620865;3.7071213640922767;28.260782347041125;19.7111334002006;1;2;0;3653.0;15409.0;872.0;196.0;7.0;38.0;9.0;25.0;75.0;3.0;56;236.85714285714286;0.5277442702050663;5.285886610373945;1.1568154402895054;16.343184559710494;0.3039806996381182;0.6248492159227985;0.47285886610373945;0.07599517490952955;0.021109770808202654;0.2955367913148371;0.3588661037394451;0.037997587454764774;0.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Cédric Roussel;22.17;60.84;0.12;0.06;131096.093129774;2.4203637029352536;3.38377982547141;5.225941294928907;7.520443034112406;8.289345212668579;17.809849270763408;19.47198999206688;11.9751937511442;14.889088911942396;9.010953804845304;20.97089156038323;55.12830292304876;23.9000427167877;60987.4238377342;23.06065227015593;56.41038254054143;20.527325495597424;70108.669292012;19.15187995663833;54.01238089804302;26.834312774576368;89.57176420333191;10.427472996887776;111006.133287494;0.0369349404536691;3.898888348377565;8.070734915229808;12.950651316145072;17.04772714988379;8.82835162063312;29.040772570852024;20.1223357296002;50603.3165477114;0.0494041855225974;6.359306760468747;9.774124063790683;12.7719700413019;11.005276367013812;16.763828231527775;26.97863763018003;16.291524217931745;60402.8167397757;0.0248336147809675;1.837687493791596;6.643819741068177;13.098904009800998;22.110195026654747;2.180391377768948;30.767193139300023;23.33035329955962;1;1;0;3681.0;5662.0;1023.0;131.0;1.0;55.0;49.0;8.0;92.0;0.0;50;236.85714285714286;0.5741857659831122;4.449939686369119;0.6375150784077201;9.78648974668275;0.27864897466827504;0.6755126658624849;0.4517490952955368;0.13932448733413752;0.004221954161640531;0.24065138721351026;0.11399276236429433;0.021109770808202654;0.008443908323281062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
Alexandra Valetta Ardisson;19.92;52.74;0.12;0.06;115149.000000016;1.9774379282494856;2.940537911749125;5.257535888283876;7.590165785200045;6.7225942040312985;15.671868622393594;22.01755985722846;13.367897246176694;15.545944819321052;8.90411553726042;19.83430164395696;55.713901119419184;24.450060356581474;54630.9348797086;21.515650741350907;57.184697052901335;21.297821709683323;60518.0651202663;18.31686440397898;54.38547209094815;27.296011104134305;87.85052410355279;12.148607456426022;98392.1215972168;0.2266444426376128;4.714814212537605;6.223066916009431;12.211358647044475;20.181518822668508;10.366696479388567;30.888690137409547;15.183144971135864;46083.0730908293;0.3233296443373912;7.091552199292581;8.02465117288371;12.130286656684678;13.113295575374869;18.68584944556561;28.93474817177701;11.687607143632142;52309.0485063924;0.1395553346460456;2.6209638876675143;4.634001797013898;12.282781165764971;26.408457435622932;3.035806457779732;32.610067101263645;18.260719952589422;0;1;1;2717.0;5417.0;2866.0;107.0;2.0;55.0;36.0;26.0;75.0;7.0;46;236.85714285714286;0.41797346200241253;3.9348612786489747;0.6839565741857659;10.060916767189385;0.10132689987937274;0.5446320868516284;0.14776839565741856;0.033775633293124246;0.0;0.24065138721351026;0.8866103739445115;0.021109770808202654;0.004221954161640531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
Marine Brenier;22.1;61.21;0.12;0.06;126040.511313955;2.2715011107584893;3.307680101555062;5.322913360837829;7.4968264043160895;9.549349412884798;17.3556013963821;20.105522056490003;12.939543002221518;14.48667089812758;7.160425261821644;21.01396382100921;57.33735322119961;21.6478895588702;61062.9730429252;22.269169041302284;57.82155841603616;19.90927254266156;64977.5382710261;19.83471074380165;56.883204826323166;23.282084429875187;90.34036813709932;9.659631862900667;107048.140387524;0.2550257828263956;4.679209326657201;8.088894701442344;14.1581346685599;17.20629997758015;9.488266945669231;27.11307077199013;19.00642702339137;51447.8921925726;0.2973934340194764;7.114117441250219;10.352401500573407;13.580966820222754;10.159970455031392;16.53546368106984;25.99374113165005;15.960114292378565;55600.2481949594;0.2158273381294964;2.426258992805756;5.994604316546762;14.692446043165466;23.72661870503597;2.9658273381294964;28.14748201438849;21.825539568345324;0;2;1;18852.0;13043.0;3517.0;214.0;3.0;52.0;43.0;15.0;83.0;1.0;36;236.85714285714286;0.4221954161640531;0.5868516284680337;2.6218335343787698;21.092882991556092;0.2448733413751508;0.5826296743063932;0.40952955367913146;0.08443908323281062;0.1519903498190591;0.8148371531966224;0.3588661037394451;0.05066344993968637;0.0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Laurence Trastour-Isnart;21.86;57.35;0.12;0.06;101496.000000009;2.005005123354615;3.0385433908725465;4.970639237014267;7.1391976038464575;6.287932529360763;17.29723338850792;20.61756128320328;12.874398991093244;17.38098053125246;8.384566879482936;19.130803184361945;55.101678883896895;25.7655474107354;48108.3299852639;21.08589008065187;55.96366508688784;22.948366176103765;53387.6700147422;17.367523929046396;54.325959503249855;28.30464345252589;94.27268069677622;5.726334042720895;87148.070771392;0.1675310965254509;5.3460779363840825;9.92793867902878;14.619956855005276;16.678523890393354;8.26066002662138;31.396015972827836;13.599853123422225;40467.0892321761;0.2224034398398695;8.186917735438753;12.899399510712431;13.98670521659624;9.422492401215806;15.123433909111128;29.797118639879404;10.349173400548594;46680.9815392151;0.1178234790059983;2.881319622964867;7.350042844901456;15.167095115681231;22.96915167095116;2.3093401885175666;32.782776349614394;16.416023993144815;0;1;1;730.0;2577.0;365.0;79.0;0.0;51.0;37.0;36.0;63.0;3.0;50;236.85714285714286;0.5741857659831122;1.503015681544029;3.2889022919179736;64.30458383594693;0.5066344993968637;0.8823884197828709;0.6628468033775633;0.10554885404101327;0.0548854041013269;2.372738238841978;0.6966224366706876;0.07599517490952955;0.004221954161640531;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Éric Pauget;25.07;59.45;0.12;0.06;130959.636151583;1.9677914461778117;2.861200833848762;5.229881107827641;7.930726410555976;7.825349918676839;16.5112745210333;21.223436342672134;12.555074488962196;15.533105781198694;8.358341160210447;20.311700608587422;55.7960888522362;23.891446941409143;62675.7527568301;21.944954128440365;56.90466693258875;21.148783406461902;68283.8833947628;18.811417190223043;54.77790958218004;26.409208734238398;89.73419161722371;10.265808382776289;112073.328730333;0.1713169095143344;5.729301437455944;13.40465589392628;12.91836570806528;15.277542316168926;7.139096838667654;28.68844413908792;16.668599930402507;52862.8650376417;0.2061972683591237;8.365177253982067;17.804850365101586;11.715409935303242;8.8608073852673;12.7482879951572;26.72051757406076;13.573077068593696;59210.4636926846;0.138490119912177;3.3744299949332883;9.47475088667455;13.99256882283398;21.00658672521533;2.129707819625064;30.44418172605979;19.432528289140347;1;1;1;6405.0;4472.0;709.0;109.0;6.0;64.0;46.0;50.0;44.0;6.0;52;236.85714285714286;0.6332931242460796;0.9921592279855247;5.366103739445115;41.784680337756335;0.5404101326899879;0.9203860072376356;1.4987937273823884;0.28287092882991555;0.13088057901085645;2.5078407720144753;0.6544028950542823;0.05910735826296743;0.008443908323281062;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Bernard Brochand;21.23;57.13;0.12;0.06;115273.363848423;2.024758616501696;2.904409532154104;4.639421200107571;6.466388486462571;6.982554457678727;16.178983803666082;19.13978121502867;12.05225855143876;17.99293850251143;11.615035611114486;18.13434195344964;52.2559489212565;29.60797411362591;53165.5229964844;20.22195053136462;54.08069218470798;25.695476347220914;62107.8408519354;16.347593668990612;50.69315858115833;32.95763762538844;89.99418771091236;10.004944783253668;100101.574872456;0.0829162545828713;4.860091307779143;6.11382503671292;11.005884057102326;18.07174753498966;9.276630603090878;34.990659433971686;15.595248798713298;45447.7813216903;0.1298215503773626;7.4130305630734705;8.251369727374744;11.283473056527384;11.331881092261316;17.118841727726803;31.896494818139807;12.568486368737211;54653.7935507704;0.0439134173787349;2.737269683274477;4.33462024042596;10.773425063582968;23.67665087003458;2.753737214791503;37.5642691160595;18.11062521727993;1;1;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;84;236.85714285714286;0.20265379975874548;0.4264173703256936;0.021109770808202654;12.40832328106152;0.021109770808202654;0.16887816646562123;0.046441495778045835;0.046441495778045835;0.08021712907117008;1.465018094089264;0.44752714113389624;0.0;0.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Michèle Tabarot;21.93;53.98;0.12;0.06;110072.318962924;2.062286503379606;3.3232793080892504;5.61904934951668;8.334544661675993;6.487571771204302;17.24053346900211;21.9837924267752;12.272875935751143;14.604077331201395;8.068355258376334;21.41416527363907;55.91249364052621;22.67243258957773;52498.8457520932;23.47327517238752;56.70501733399368;19.821707493618803;57573.4732108418;19.535198791099997;55.19080124363851;25.272263039966653;92.81288611090922;7.186205392833782;92810.2158877891;0.122831591423338;5.710591531085012;9.454800129296412;14.012498653162377;17.411916819308264;9.942894084689147;28.45059799590561;14.89063678482922;43373.6419312206;0.1821409632720817;8.779655546077054;12.355612938925136;13.153344246420584;9.43905194475826;17.540866437645537;26.50266294699468;12.037442648652387;49436.5739565759;0.0707986083016425;3.016020713649972;6.90994417024031;14.764544056962537;24.405291690266203;3.274941338295979;30.16020713649972;17.3921838336435;0;1;0;1845.0;5954.0;541.0;153.0;3.0;35.0;19.0;13.0;85.0;0.0;60;236.85714285714286;0.2913148371531966;0.4939686369119421;0.27020506634499397;16.030759951749094;0.025331724969843185;0.2870928829915561;0.046441495778045835;0.004221954161640531;0.029553679131483716;0.6501809408926418;0.6501809408926418;0.016887816646562123;0.012665862484921592;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Hervé Saulignac;21.81;58.02;0.12;0.06;100714.000000057;2.216176499791489;3.513910677760788;6.257322715809123;8.845840697420417;6.083563357626547;15.720753817741326;21.447862263439045;14.185714002025538;14.342593879698953;7.38030462497766;22.83297257580873;55.44115018766011;21.7238914152948;49180.4400045236;23.777958519723462;56.79544530296868;19.42456283041887;51533.5599954469;21.93157782391865;54.14976810975492;23.918654066326432;96.38084079671148;3.6181662926703337;83351.3397938547;1.2081438734988184;4.017948194982663;5.169704022747178;13.775479598325155;15.71786781202385;14.687286295305396;30.55632205972334;14.863648906431838;40605.294451254;1.7879571481344665;5.964782662233715;6.580470385420514;13.675655707425191;6.74301194434183;24.144809752493536;29.417559413865284;11.678364733407216;42746.0453425924;0.6573714499602302;2.166284564637627;3.829598091049455;13.87030365414308;24.24320404248351;5.701118233284986;31.63570860431385;17.887053759416087;1;1;1;1477.0;5124.0;910.0;145.0;16.0;57.0;24.0;26.0;59.0;3.0;52;236.85714285714286;0.5995174909529554;3.533775633293124;3.0144752714113388;64.25392038600724;1.186369119420989;0.9752714113389626;2.4867310012062727;1.1314837153196622;0.016887816646562123;0.27020506634499397;0.6797346200241254;0.08443908323281062;0.008443908323281062;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Michèle Victory;23.78;56.3;0.12;0.06;121697.999999963;2.216981519675916;3.469272044503973;6.260630911197482;8.847383255133652;6.595889791860111;16.256768860366318;20.98901369795476;13.493348233728032;14.695514269045251;7.171910564763305;22.956194483019303;55.17555897022935;21.86742483380856;59431.7013103954;24.137234776463465;56.15419562181353;19.70688697817637;62266.2986896374;21.82732149166479;54.24148010150002;23.92959239392285;97.6835912142452;2.3164087857547844;100753.262273321;1.4649687850485842;3.991940686629678;5.83605450954314;13.357418637658434;14.895834367214873;15.273986878802615;31.174257838476272;14.000575665240737;48894.3805177565;2.2109052235448114;5.7409907146071095;7.448766719842926;13.122264490530537;5.634638196915777;24.827177158751585;29.79097639792204;11.216100134985888;51858.8817555606;0.7616953989741216;2.3410081376065413;4.313702803810406;13.57938987234371;23.62798411045548;6.26711404219214;32.47907748081299;16.626171468240194;0;1;0;302.0;520.0;391.0;12.0;3.0;81.0;25.0;65.0;31.0;2.0;64;210.14285714285714;0.5472467709041469;3.378653976886472;1.9034670292318152;64.89394969408566;0.9993201903467029;0.9612508497620667;1.7940176750509857;0.2141400407885792;0.009517335146159076;0.34262406526172673;0.2141400407885792;0.12848402447314752;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
Fabrice Brun;21.63;54.77;0.12;0.06;97967.0000000253;1.8547061765696613;2.937723927444956;5.307909806363368;8.02004756703788;5.806036726652852;14.04758745291782;20.53242418365368;14.703930915512368;17.211918299019057;9.573631937285004;20.08635560954199;53.12503189849643;26.7865709881899;47574.04773071;21.524362046495984;54.332198259553536;24.14133770546937;50392.9522692787;18.72916335926337;51.986426416891575;29.28441022384505;96.29467065440404;3.704308593710127;83373.4850361701;1.913089369460137;5.613328055845417;4.291557218763868;11.13909778945222;15.187170906648436;11.221858395403787;37.139121778033655;13.491178199177192;39757.8323279244;3.013305832935081;8.340669567623312;5.131171869104812;10.473627285760998;6.909475060995549;19.440601655054454;35.08564529516814;11.595442312045677;43615.6527082433;0.9079445145018916;3.127364438839849;3.524016966639917;11.743666169895675;22.733004700217812;3.72807520348504;39.01180786426688;15.219534563796858;1;1;0;2366.0;2398.0;364.0;92.0;3.0;29.0;6.0;12.0;72.0;5.0;54;236.85714285714286;0.5657418576598311;1.844993968636912;10.132689987937274;75.63208685162847;1.7394451145958987;0.8443908323281062;2.993365500603136;5.104342581423402;0.1942098914354644;2.0729794933655006;0.8739445114595898;0.07177322074788903;0.012665862484921592;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Bérengère Poletti;26.32;69.68;0.12;0.06;104505.430051336;2.4639969379455526;3.937610640639204;6.563322329075164;9.109611980288026;7.26281039184728;17.358978039328264;21.09372757284341;13.705564327065693;12.491268360365533;6.009281852542941;24.349074206975743;57.14846179608632;18.50150710492321;51027.9901174875;25.77263017618124;57.937954416289415;16.289415407529347;53477.4399338689;22.99119247526974;56.39620771546646;20.612599809263795;96.68341227692456;3.316587723075451;85359.10067807;1.5956138192809193;2.891317845804192;4.831359317705221;11.97764734825853;16.29119366440563;16.28299300600991;26.96142175986129;19.163767148162467;41044.1205248085;2.553357372575773;4.290517493421694;6.2201539810934605;11.86044245200273;6.5588149303186825;28.630250462917843;25.818633661436508;14.05564759770003;44314.9801532668;0.7085796813648058;1.593175971476283;3.5428984068240283;12.084217177415717;25.30351581892856;4.844969986911585;28.0182335153676;23.89538294895518;0;1;0;896.0;2700.0;523.0;105.0;18.0;64.0;22.0;41.0;45.0;6.0;63;236.85714285714286;0.5319662243667068;1.6592279855247285;0.8570566948130277;58.12786489746683;0.6332931242460796;0.8148371531966224;0.5193003618817853;0.4686369119420989;0.10132689987937274;2.5036188178528347;0.9541616405307599;0.029553679131483716;0.021109770808202654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Pierre Cordier;20.93;61.05;0.12;0.06;94240.5699486817;2.255942275042445;3.4528862478777587;6.095076400679117;8.953735144312395;7.387521222410866;17.40025466893039;21.008064516129032;14.025891341256369;12.985993208828525;6.430390492359932;23.040110356536506;57.54244482173176;19.41638370118845;45935.8964101693;24.17764232067051;59.35561118972461;16.466746489604876;48304.6735384457;21.95884398807552;55.81939383901954;22.22176217290493;94.46837860780984;5.530560271646859;78336.6728480604;0.4250919117647058;2.933517156862745;4.224111519607844;11.58471200980392;16.116472630718953;17.484936683006534;27.799479166666668;19.4265727124183;37762.9987492602;0.6540967109792913;4.215878396271384;5.365181928923256;11.83464858852815;7.367194534187808;30.146708331126533;26.46840739367618;13.937291457020285;40573.6740987879;0.2119636211273507;1.7400734478594138;3.1597367707588786;11.349912503388952;24.25751115273704;5.698370837749242;29.036551401178123;24.53355679885638;1;1;1;3881.0;3890.0;1229.0;110.0;27.0;86.0;37.0;45.0;33.0;5.0;50;236.85714285714286;0.7219541616405307;1.4692400482509047;4.407720144752714;58.98492159227985;0.8866103739445115;1.448130277442702;1.557901085645356;23.832931242460795;0.08443908323281062;1.4312424607961398;0.9077201447527141;0.08021712907117008;0.025331724969843185;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Jean-Luc Warsmann;30.99;74.72;0.12;0.06;82161.0000000266;2.3064470977714486;3.4773189226031813;6.311997176275849;8.971409792967467;7.279609547108726;16.583293776852763;20.702036245907426;14.009079733693602;13.64150874502501;6.709996226920315;23.4259563539879;56.22010442910869;20.35272209442436;40226.2929420193;24.71038631730721;57.6567394222642;17.630388306070703;41934.7070579747;22.19201602518243;54.84094052558783;22.96465874946344;97.00953006901084;2.9892528085101207;68192.6134755243;2.0456945096198966;3.1191342092914125;3.196855936180197;9.715215861098075;15.809772407320509;19.02715861098076;28.633857343969964;18.4464453308306;33311.8847014247;3.086067665335775;4.187805829906037;4.241842034162889;9.987691753474827;6.0190327519438025;32.53579898532016;26.696886914232536;13.238870042928763;34880.7287741023;1.052178899082569;2.0986238532110093;2.1989678899082565;9.4552752293578;25.1605504587156;6.123853211009175;30.48165137614679;23.420298165137616;1;1;1;609.0;3423.0;231.0;194.0;0.0;45.0;41.0;36.0;46.0;5.0;57;236.85714285714286;0.5868516284680337;1.1525934861278648;0.5699638118214716;25.268395657418576;0.2490952955367913;1.1821471652593485;0.34197828709288297;0.7050663449939686;0.21531966224366705;0.40952955367913146;0.8021712907117008;0.033775633293124246;0.012665862484921592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
