nom;amendements_adoptes;amendements_proposes;amendements_signes;commission_interventions;commission_presences;hemicycle_interventions;hemicycle_interventions_courtes;propositions_ecrites;propositions_signees;questions_ecrites;questions_orales;rapports;semaines_presence;mois;annee;DEPSIR
Sylvain Waserman;8;0;19;0;5;229;872;0;1;0;0;0;5;7;2020;6702
Sylvain Waserman;1;0;1;0;0;0;0;0;0;0;0;0;0;8;2020;6702
Sylvain Waserman;10;0;47;0;3;107;594;0;1;13;0;0;2;9;2020;6702
Sylvain Waserman;18;0;143;0;3;0;0;0;0;4;0;0;1;10;2020;6702
Sylvain Waserman;30;0;139;0;4;517;2441;0;0;2;0;0;4;11;2020;6702
Sylvain Waserman;6;2;47;0;3;155;1112;0;5;0;0;0;3;12;2020;6702
Sylvain Waserman;18;0;91;0;3;59;218;1;2;3;1;0;3;1;2021;6702
Sylvain Waserman;29;20;110;0;2;68;289;0;0;3;0;0;2;2;2021;6702
Sylvain Waserman;46;6;214;0;4;168;727;0;0;6;1;0;4;3;2021;6702
Sylvain Waserman;4;0;21;0;1;4;1;0;0;1;0;0;2;4;2021;6702
Sylvain Waserman;20;0;68;0;0;0;0;0;0;4;0;0;0;5;2021;6702
Sylvain Waserman;55;0;139;0;0;0;0;0;0;5;0;0;0;6;2021;6702
Sylvain Waserman;0;0;1;0;0;0;0;0;0;0;0;0;0;7;2021;6702
Sylvain Waserman;0;0;0;0;0;0;0;0;0;1;0;0;0;8;2021;6702
Sylvain Waserman;15;0;28;0;2;0;0;0;0;0;0;0;2;9;2021;6702
Sylvain Waserman;31;0;100;0;2;0;0;0;0;1;0;0;2;10;2021;6702
Sylvain Waserman;127;108;181;0;10;0;0;0;0;2;0;2;3;11;2021;6702
Sylvain Waserman;17;5;55;0;1;0;0;0;0;0;0;0;1;12;2021;6702
Rodrigue Kokouendo;0;0;0;0;1;0;0;0;0;0;0;0;1;6;2017;7707
Rodrigue Kokouendo;0;0;0;1;8;0;0;0;0;0;0;0;4;7;2017;7707
Rodrigue Kokouendo;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2017;7707
Rodrigue Kokouendo;0;0;0;0;2;0;0;0;0;0;0;0;2;9;2017;7707
Rodrigue Kokouendo;3;0;6;1;10;0;0;0;1;2;0;0;4;10;2017;7707
Rodrigue Kokouendo;8;0;26;3;9;0;0;0;1;0;0;0;4;11;2017;7707
Rodrigue Kokouendo;0;0;1;2;6;2;0;0;1;1;0;0;3;12;2017;7707
Rodrigue Kokouendo;0;0;5;1;5;0;0;0;1;1;0;0;3;1;2018;7707
Rodrigue Kokouendo;0;0;0;3;8;4;0;0;2;3;2;0;3;2;2018;7707
Rodrigue Kokouendo;8;0;11;3;6;1;0;0;3;4;0;0;4;3;2018;7707
Rodrigue Kokouendo;3;0;6;0;5;0;0;0;0;0;0;0;3;4;2018;7707
Rodrigue Kokouendo;2;0;28;7;7;0;0;0;2;0;0;0;3;5;2018;7707
Rodrigue Kokouendo;13;0;32;9;5;0;0;0;0;6;0;2;4;6;2018;7707
Rodrigue Kokouendo;17;0;34;1;5;0;1;0;0;2;0;0;5;7;2018;7707
Rodrigue Kokouendo;0;0;0;0;0;0;0;0;0;1;0;0;1;8;2018;7707
Rodrigue Kokouendo;35;0;103;1;6;0;0;0;0;0;0;0;3;9;2018;7707
Rodrigue Kokouendo;50;0;87;0;9;0;0;0;0;0;0;0;5;10;2018;7707
Rodrigue Kokouendo;65;0;107;2;4;0;0;0;0;0;0;0;3;11;2018;7707
Rodrigue Kokouendo;30;0;57;2;3;4;0;0;2;1;1;0;3;12;2018;7707
Rodrigue Kokouendo;12;0;25;0;4;0;0;0;1;0;0;0;3;1;2019;7707
Rodrigue Kokouendo;10;0;33;2;5;1;0;0;1;0;0;0;3;2;2019;7707
Rodrigue Kokouendo;30;0;63;2;10;2;0;0;3;0;0;0;3;3;2019;7707
Rodrigue Kokouendo;3;0;4;0;1;0;0;0;3;0;0;0;2;4;2019;7707
Rodrigue Kokouendo;23;3;172;0;6;4;0;0;5;1;1;0;4;5;2019;7707
Rodrigue Kokouendo;31;0;65;0;4;0;0;0;1;0;0;0;4;6;2019;7707
Rodrigue Kokouendo;15;0;20;0;3;2;0;0;2;0;0;0;4;7;2019;7707
Rodrigue Kokouendo;0;0;0;0;0;0;0;0;0;1;0;0;0;8;2019;7707
Rodrigue Kokouendo;6;0;11;0;3;0;0;0;1;1;0;0;2;9;2019;7707
Rodrigue Kokouendo;13;0;81;7;10;1;0;0;1;0;0;0;5;10;2019;7707
Rodrigue Kokouendo;34;0;122;2;9;0;0;0;2;0;0;0;4;11;2019;7707
Rodrigue Kokouendo;11;0;23;1;2;0;0;0;2;0;0;0;3;12;2019;7707
Rodrigue Kokouendo;9;0;19;4;6;0;0;0;2;0;0;0;3;1;2020;7707
Rodrigue Kokouendo;7;0;89;7;5;0;1;0;1;0;0;0;4;2;2020;7707
Rodrigue Kokouendo;1;0;3;1;4;0;0;0;0;0;0;0;2;3;2020;7707
Rodrigue Kokouendo;5;0;26;2;4;0;0;0;0;0;0;0;4;4;2020;7707
Rodrigue Kokouendo;10;0;54;0;0;0;0;0;2;0;0;0;0;5;2020;7707
Rodrigue Kokouendo;22;1;117;0;3;0;0;0;3;0;0;0;2;6;2020;7707
Rodrigue Kokouendo;9;0;27;0;4;0;0;0;3;0;0;0;5;7;2020;7707
Rodrigue Kokouendo;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2020;7707
Rodrigue Kokouendo;52;0;75;0;5;4;1;0;2;0;1;0;3;9;2020;7707
Rodrigue Kokouendo;32;0;67;0;6;0;0;0;1;0;0;0;5;10;2020;7707
Rodrigue Kokouendo;39;0;79;0;0;0;0;0;0;0;0;0;4;11;2020;7707
Rodrigue Kokouendo;12;0;27;0;3;6;1;0;3;0;0;0;3;12;2020;7707
Rodrigue Kokouendo;21;0;45;0;0;0;0;0;3;0;0;0;1;1;2021;7707
Rodrigue Kokouendo;64;11;182;0;0;11;0;0;0;0;0;0;2;2;2021;7707
Rodrigue Kokouendo;71;0;180;0;0;0;0;0;0;0;0;0;3;3;2021;7707
Rodrigue Kokouendo;0;0;9;0;0;0;0;0;0;0;0;0;2;4;2021;7707
Rodrigue Kokouendo;39;3;53;0;0;0;0;0;0;0;0;0;0;5;2021;7707
Rodrigue Kokouendo;21;0;47;0;0;0;0;0;0;1;0;0;0;6;2021;7707
Rodrigue Kokouendo;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2021;7707
Rodrigue Kokouendo;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2021;7707
Rodrigue Kokouendo;8;0;9;0;13;0;0;0;0;0;0;0;3;9;2021;7707
Rodrigue Kokouendo;49;6;84;0;10;0;0;0;0;2;0;0;4;10;2021;7707
Rodrigue Kokouendo;35;3;43;0;7;0;0;0;1;0;0;0;3;11;2021;7707
Rodrigue Kokouendo;22;0;35;0;4;0;0;0;0;1;0;0;3;12;2021;7707
Cécile Rilhac;0;0;0;0;1;0;0;0;0;0;0;0;1;6;2017;9503
Cécile Rilhac;0;0;1;4;6;0;0;0;0;1;0;0;3;7;2017;9503
Cécile Rilhac;0;0;0;1;1;7;0;0;0;0;0;0;2;8;2017;9503
Cécile Rilhac;0;0;0;2;3;0;0;0;1;0;0;0;1;9;2017;9503
Cécile Rilhac;1;0;8;4;7;0;0;0;1;0;0;0;4;10;2017;9503
Cécile Rilhac;5;0;26;1;8;7;0;0;1;0;1;0;5;11;2017;9503
Cécile Rilhac;14;1;38;6;4;12;1;0;1;5;0;0;3;12;2017;9503
Cécile Rilhac;0;0;2;2;3;0;0;0;1;1;0;0;2;1;2018;9503
Cécile Rilhac;1;0;9;3;7;0;0;0;2;0;0;0;3;2;2018;9503
Cécile Rilhac;0;1;2;6;4;4;1;0;3;0;0;0;3;3;2018;9503
Cécile Rilhac;8;0;141;2;5;5;1;0;1;2;0;0;3;4;2018;9503
Cécile Rilhac;17;4;66;18;5;0;0;0;2;3;0;0;3;5;2018;9503
Cécile Rilhac;21;1;58;1;2;22;4;0;0;0;1;0;4;6;2018;9503
Cécile Rilhac;17;4;52;4;3;11;2;0;0;1;0;0;4;7;2018;9503
Cécile Rilhac;0;0;0;11;1;0;0;0;0;0;0;0;1;8;2018;9503
Cécile Rilhac;37;0;77;1;2;0;0;0;0;0;0;0;3;9;2018;9503
Cécile Rilhac;56;0;135;6;6;7;1;0;0;0;0;0;2;10;2018;9503
Cécile Rilhac;70;10;178;6;6;2;2;0;0;0;0;0;3;11;2018;9503
Cécile Rilhac;30;0;52;2;4;6;0;0;2;1;2;0;3;12;2018;9503
Cécile Rilhac;22;6;51;27;9;7;0;0;1;0;0;0;3;1;2019;9503
Cécile Rilhac;15;9;61;0;2;12;4;0;1;0;0;0;3;2;2019;9503
Cécile Rilhac;34;0;101;9;7;0;0;0;3;0;0;0;4;3;2019;9503
Cécile Rilhac;13;0;17;5;4;0;0;0;2;0;0;1;2;4;2019;9503
Cécile Rilhac;20;3;107;10;13;6;4;0;3;1;1;0;3;5;2019;9503
Cécile Rilhac;36;0;96;6;11;3;0;0;1;0;1;0;3;6;2019;9503
Cécile Rilhac;17;0;32;7;13;7;0;0;3;0;0;0;4;7;2019;9503
Cécile Rilhac;0;0;5;0;0;0;0;0;0;0;0;0;0;8;2019;9503
Cécile Rilhac;9;0;19;2;4;0;0;0;1;0;0;0;3;9;2019;9503
Cécile Rilhac;14;1;59;26;8;5;2;0;2;1;1;1;5;10;2019;9503
Cécile Rilhac;38;0;119;3;4;2;0;0;1;0;0;0;4;11;2019;9503
Cécile Rilhac;13;0;35;1;1;0;0;0;2;0;0;0;2;12;2019;9503
Cécile Rilhac;11;0;45;5;6;0;0;0;3;1;0;0;4;1;2020;9503
Cécile Rilhac;22;2;174;10;4;6;2;0;2;0;0;0;3;2;2020;9503
Cécile Rilhac;11;1;34;0;4;0;0;0;0;1;0;0;1;3;2020;9503
Cécile Rilhac;4;0;29;1;1;4;0;0;0;0;0;0;2;4;2020;9503
Cécile Rilhac;19;0;70;0;0;0;0;0;3;0;0;0;0;5;2020;9503
Cécile Rilhac;33;15;67;0;1;86;25;2;5;1;0;2;1;6;2020;9503
Cécile Rilhac;6;0;12;0;5;10;2;0;2;3;0;0;4;7;2020;9503
Cécile Rilhac;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2020;9503
Cécile Rilhac;72;0;131;0;8;1;2;0;2;1;0;0;4;9;2020;9503
Cécile Rilhac;42;1;117;0;0;10;0;0;1;4;1;0;4;10;2020;9503
Cécile Rilhac;34;1;74;0;0;1;0;0;0;1;0;0;3;11;2020;9503
Cécile Rilhac;13;0;26;0;0;0;1;0;4;4;0;0;2;12;2020;9503
Cécile Rilhac;21;12;144;0;0;1;0;0;5;0;0;0;1;1;2021;9503
Cécile Rilhac;28;2;78;0;0;14;2;0;0;0;0;0;3;2;2021;9503
Cécile Rilhac;116;16;293;0;0;7;1;0;0;3;1;0;2;3;2021;9503
Cécile Rilhac;0;0;9;0;0;3;0;0;0;2;0;0;2;4;2021;9503
Cécile Rilhac;42;14;75;0;0;0;0;0;0;2;0;0;0;5;2021;9503
Cécile Rilhac;38;0;97;0;0;0;0;0;0;0;0;0;0;6;2021;9503
Cécile Rilhac;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2021;9503
Cécile Rilhac;0;0;0;0;0;0;0;0;0;1;0;0;0;8;2021;9503
Cécile Rilhac;24;7;28;0;4;0;0;0;0;0;0;1;2;9;2021;9503
Cécile Rilhac;50;6;75;0;9;0;0;0;0;0;0;1;4;10;2021;9503
Cécile Rilhac;36;9;51;0;7;0;0;0;0;1;0;1;4;11;2021;9503
Cécile Rilhac;23;6;38;0;3;0;0;0;1;0;0;0;2;12;2021;9503
Marietta Karamanli;0;0;0;0;1;0;0;0;0;0;0;0;1;6;2017;7202
Marietta Karamanli;11;2;132;3;4;5;1;0;0;5;0;0;2;7;2017;7202
Marietta Karamanli;2;0;15;0;0;0;0;0;0;4;0;0;0;8;2017;7202
Marietta Karamanli;3;16;28;9;3;4;1;0;0;0;0;0;2;9;2017;7202
Marietta Karamanli;14;3;155;7;8;9;4;0;0;6;0;0;5;10;2017;7202
Marietta Karamanli;15;6;453;5;9;9;6;0;0;0;1;0;5;11;2017;7202
Marietta Karamanli;27;6;283;15;7;20;7;0;4;0;1;0;3;12;2017;7202
Marietta Karamanli;8;13;99;15;11;8;0;0;0;4;2;0;4;1;2018;7202
Marietta Karamanli;0;14;25;14;4;17;2;0;1;5;2;0;4;2;2018;7202
Marietta Karamanli;20;52;159;21;5;21;2;0;1;2;1;0;4;3;2018;7202
Marietta Karamanli;18;136;281;57;9;37;23;0;0;0;1;0;3;4;2018;7202
Marietta Karamanli;59;21;685;6;4;22;7;0;0;6;2;0;4;5;2018;7202
Marietta Karamanli;19;8;366;17;10;5;3;0;1;0;0;0;4;6;2018;7202
Marietta Karamanli;20;178;486;10;7;35;32;0;0;14;0;0;2;7;2018;7202
Marietta Karamanli;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2018;7202
Marietta Karamanli;15;0;289;4;4;0;0;0;0;0;0;0;3;9;2018;7202
Marietta Karamanli;18;2;544;9;7;5;1;0;0;7;1;0;3;10;2018;7202
Marietta Karamanli;25;14;366;9;10;17;7;0;1;2;1;1;3;11;2018;7202
Marietta Karamanli;43;4;401;0;0;6;2;0;4;1;1;0;2;12;2018;7202
Marietta Karamanli;7;15;132;12;4;13;6;0;1;4;1;0;3;1;2019;7202
Marietta Karamanli;11;0;145;2;5;12;1;0;0;10;1;0;4;2;2019;7202
Marietta Karamanli;21;2;339;7;7;4;3;1;1;0;1;0;3;3;2019;7202
Marietta Karamanli;5;5;62;2;3;3;2;1;2;0;2;0;3;4;2019;7202
Marietta Karamanli;18;93;417;55;14;36;9;1;2;3;3;0;5;5;2019;7202
Marietta Karamanli;8;4;193;8;9;2;0;0;3;0;1;0;4;6;2019;7202
Marietta Karamanli;6;0;80;0;1;0;0;0;3;4;0;0;1;7;2019;7202
Marietta Karamanli;0;3;53;0;0;0;0;0;0;0;0;0;0;8;2019;7202
Marietta Karamanli;0;9;109;3;3;0;0;0;1;4;0;0;2;9;2019;7202
Marietta Karamanli;31;8;660;20;5;22;2;1;9;1;0;1;4;10;2019;7202
Marietta Karamanli;58;7;527;25;5;7;4;0;1;4;1;1;4;11;2019;7202
Marietta Karamanli;21;1;201;0;0;0;0;0;3;1;0;0;1;12;2019;7202
Marietta Karamanli;0;0;104;1;4;3;0;0;0;1;2;0;3;1;2020;7202
Marietta Karamanli;5;4;889;5;3;7;0;0;1;0;2;0;4;2;2020;7202
Marietta Karamanli;3;0;99;0;0;0;0;0;1;6;0;0;1;3;2020;7202
Marietta Karamanli;2;0;116;5;5;3;0;0;6;1;1;0;4;4;2020;7202
Marietta Karamanli;9;0;146;0;0;6;0;0;1;2;2;0;3;5;2020;7202
Marietta Karamanli;19;0;386;0;0;1;0;0;4;0;1;0;1;6;2020;7202
Marietta Karamanli;8;1;90;0;9;2;0;0;0;0;0;0;3;7;2020;7202
Marietta Karamanli;0;0;0;0;0;0;0;0;0;4;0;0;0;8;2020;7202
Marietta Karamanli;30;8;371;0;5;5;0;0;0;2;0;0;3;9;2020;7202
Marietta Karamanli;13;2;821;0;2;11;2;0;1;0;0;1;4;10;2020;7202
Marietta Karamanli;26;19;570;0;0;20;2;0;0;4;1;0;3;11;2020;7202
Marietta Karamanli;47;7;365;0;0;15;0;0;0;0;2;0;3;12;2020;7202
Marietta Karamanli;9;50;154;0;0;27;1;0;8;1;2;0;3;1;2021;7202
Marietta Karamanli;10;30;158;0;1;23;0;0;0;1;1;0;3;2;2021;7202
Marietta Karamanli;21;21;956;0;0;10;3;0;0;1;1;0;3;3;2021;7202
Marietta Karamanli;5;0;59;0;0;0;0;0;0;0;0;0;0;4;2021;7202
Marietta Karamanli;15;59;300;0;0;0;0;0;0;0;0;0;0;5;2021;7202
Marietta Karamanli;15;0;296;0;0;0;0;0;0;0;0;0;0;6;2021;7202
Marietta Karamanli;0;0;1;0;0;0;0;0;0;0;0;0;0;7;2021;7202
Marietta Karamanli;0;0;0;0;0;0;0;0;0;3;0;0;0;8;2021;7202
Marietta Karamanli;4;0;129;0;0;0;0;0;0;0;0;0;0;9;2021;7202
Marietta Karamanli;7;8;850;0;7;0;0;0;0;2;0;2;4;10;2021;7202
Marietta Karamanli;51;2;454;0;6;0;0;0;0;0;0;1;3;11;2021;7202
Marietta Karamanli;8;0;290;0;7;0;0;0;1;0;0;0;3;12;2021;7202
Joël Aviragnet;0;0;0;0;1;0;0;0;0;0;0;0;1;6;2017;3108
Joël Aviragnet;10;20;122;3;6;0;1;0;0;0;0;0;4;7;2017;3108
Joël Aviragnet;2;0;18;1;1;3;0;0;0;1;0;0;1;8;2017;3108
Joël Aviragnet;3;1;19;2;2;0;0;0;0;4;0;0;1;9;2017;3108
Joël Aviragnet;18;65;241;25;7;59;16;0;0;5;1;0;5;10;2017;3108
Joël Aviragnet;15;37;468;25;7;34;11;0;0;2;0;0;4;11;2017;3108
Joël Aviragnet;27;8;287;1;3;0;0;0;3;1;0;0;2;12;2017;3108
Joël Aviragnet;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2018;3108
Joël Aviragnet;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2018;3108
Joël Aviragnet;15;0;94;0;1;7;0;0;0;0;1;0;2;3;2018;3108
Joël Aviragnet;18;0;279;0;2;6;3;0;0;4;0;0;3;4;2018;3108
Joël Aviragnet;29;24;490;17;13;0;1;0;0;0;0;0;3;5;2018;3108
Joël Aviragnet;19;19;358;0;6;25;29;0;1;2;1;0;3;6;2018;3108
Joël Aviragnet;19;25;397;12;6;10;6;0;0;2;0;0;5;7;2018;3108
Joël Aviragnet;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2018;3108
Joël Aviragnet;15;0;289;1;18;0;0;0;0;0;0;0;4;9;2018;3108
Joël Aviragnet;19;91;535;18;10;76;24;0;0;3;1;0;5;10;2018;3108
Joël Aviragnet;24;53;312;27;11;35;10;0;0;1;1;0;4;11;2018;3108
Joël Aviragnet;43;11;394;1;4;12;6;0;4;1;1;0;3;12;2018;3108
Joël Aviragnet;5;0;116;1;4;1;5;0;1;2;0;0;3;1;2019;3108
Joël Aviragnet;11;4;148;8;4;0;0;0;0;4;0;0;3;2;2019;3108
Joël Aviragnet;21;162;338;54;9;87;30;0;1;1;1;0;3;3;2019;3108
Joël Aviragnet;5;0;62;1;1;3;0;1;2;0;1;0;1;4;2019;3108
Joël Aviragnet;18;0;414;1;3;1;0;0;2;0;0;0;4;5;2019;3108
Joël Aviragnet;8;0;186;3;7;8;0;0;3;4;1;0;4;6;2019;3108
Joël Aviragnet;5;0;71;1;2;5;0;0;3;1;0;0;3;7;2019;3108
Joël Aviragnet;0;0;53;0;0;0;0;0;0;0;0;0;0;8;2019;3108
Joël Aviragnet;2;7;124;1;1;4;0;0;1;0;0;0;2;9;2019;3108
Joël Aviragnet;33;151;685;34;6;42;17;0;8;1;1;0;4;10;2019;3108
Joël Aviragnet;49;112;516;35;4;47;17;0;1;0;1;0;3;11;2019;3108
Joël Aviragnet;21;16;201;0;2;21;4;0;3;0;1;0;3;12;2019;3108
Joël Aviragnet;0;0;104;1;4;3;3;0;0;0;1;0;3;1;2020;3108
Joël Aviragnet;5;26;901;0;0;23;9;0;1;2;1;0;2;2;2020;3108
Joël Aviragnet;3;1;99;0;1;0;0;0;1;1;0;0;1;3;2020;3108
Joël Aviragnet;3;0;117;0;0;0;0;1;7;1;0;0;0;4;2020;3108
Joël Aviragnet;8;0;128;0;0;3;0;0;1;2;0;0;2;5;2020;3108
Joël Aviragnet;19;1;371;0;0;5;3;0;3;2;1;0;1;6;2020;3108
Joël Aviragnet;8;0;90;0;2;2;0;0;0;1;0;0;4;7;2020;3108
Joël Aviragnet;0;0;0;0;0;0;0;0;0;1;0;0;0;8;2020;3108
Joël Aviragnet;30;6;357;0;4;0;0;0;0;1;0;0;3;9;2020;3108
Joël Aviragnet;14;94;881;0;1;36;8;0;1;1;0;0;4;10;2020;3108
Joël Aviragnet;25;63;505;0;0;21;7;0;0;3;0;0;2;11;2020;3108
Joël Aviragnet;46;1;358;0;0;5;0;0;0;7;1;0;3;12;2020;3108
Joël Aviragnet;8;0;103;0;0;2;0;0;7;0;0;0;1;1;2021;3108
Joël Aviragnet;9;0;122;0;0;0;1;0;0;1;0;0;1;2;2021;3108
Joël Aviragnet;41;0;1005;0;0;7;1;0;0;1;1;0;3;3;2021;3108
Joël Aviragnet;4;0;46;0;0;6;2;0;0;1;1;0;1;4;2021;3108
Joël Aviragnet;15;7;260;0;0;0;0;0;0;1;0;0;0;5;2021;3108
Joël Aviragnet;15;0;286;0;0;0;0;0;0;2;0;0;0;6;2021;3108
Joël Aviragnet;0;0;1;0;0;0;0;0;0;0;0;0;0;7;2021;3108
Joël Aviragnet;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2021;3108
Joël Aviragnet;2;0;124;0;0;0;0;0;0;0;0;0;0;9;2021;3108
Joël Aviragnet;7;141;855;0;5;0;0;0;0;1;0;0;3;10;2021;3108
Joël Aviragnet;50;52;442;0;5;0;0;0;0;1;0;0;3;11;2021;3108
Joël Aviragnet;2;27;168;0;4;0;0;0;2;1;0;0;2;12;2021;3108
Vincent Descoeur;0;0;0;0;1;0;0;0;0;0;0;0;1;6;2017;1501
Vincent Descoeur;6;0;51;4;6;3;7;0;0;0;0;0;4;7;2017;1501
Vincent Descoeur;0;0;7;0;1;0;0;0;1;3;0;0;1;8;2017;1501
Vincent Descoeur;0;0;0;3;3;0;1;0;0;0;0;0;1;9;2017;1501
Vincent Descoeur;1;22;145;10;5;20;68;0;3;10;0;0;4;10;2017;1501
Vincent Descoeur;7;14;115;7;12;10;33;0;2;0;0;0;5;11;2017;1501
Vincent Descoeur;2;5;256;1;4;3;15;0;1;2;1;0;3;12;2017;1501
Vincent Descoeur;27;80;358;2;4;42;22;0;4;2;1;0;3;1;2018;1501
Vincent Descoeur;1;0;13;5;5;3;3;0;9;5;1;0;3;2;2018;1501
Vincent Descoeur;6;17;76;15;13;6;3;2;18;5;1;0;4;3;2018;1501
Vincent Descoeur;8;51;187;59;13;15;36;2;8;3;0;0;3;4;2018;1501
Vincent Descoeur;20;175;540;2;5;100;145;0;11;6;0;0;3;5;2018;1501
Vincent Descoeur;10;105;317;13;9;38;31;1;14;2;0;1;4;6;2018;1501
Vincent Descoeur;4;26;202;5;8;8;16;0;6;6;0;0;5;7;2018;1501
Vincent Descoeur;0;0;3;0;0;0;3;0;4;2;0;0;1;8;2018;1501
Vincent Descoeur;12;156;586;47;13;57;93;0;3;1;0;0;4;9;2018;1501
Vincent Descoeur;26;172;808;48;18;20;37;0;12;16;1;0;5;10;2018;1501
Vincent Descoeur;8;104;427;26;16;24;45;0;11;2;0;0;4;11;2018;1501
Vincent Descoeur;7;71;228;50;7;15;50;0;13;0;0;0;3;12;2018;1501
Vincent Descoeur;1;40;182;2;6;39;43;0;4;1;1;0;3;1;2019;1501
Vincent Descoeur;1;27;140;40;7;3;4;0;13;11;1;0;3;2;2019;1501
Vincent Descoeur;12;164;664;49;17;44;56;0;7;6;0;0;4;3;2019;1501
Vincent Descoeur;0;2;17;3;8;1;12;0;6;0;0;0;2;4;2019;1501
Vincent Descoeur;6;102;401;48;10;20;22;0;7;0;1;0;4;5;2019;1501
Vincent Descoeur;12;172;427;9;3;75;63;0;4;4;0;0;4;6;2019;1501
Vincent Descoeur;2;2;15;2;9;7;33;0;2;4;0;0;4;7;2019;1501
Vincent Descoeur;0;62;116;0;0;0;0;0;2;10;0;0;0;8;2019;1501
Vincent Descoeur;1;73;115;78;8;46;43;0;4;6;0;0;4;9;2019;1501
Vincent Descoeur;28;235;770;39;14;10;15;0;5;6;0;0;5;10;2019;1501
Vincent Descoeur;22;128;445;111;15;16;14;0;2;0;1;0;4;11;2019;1501
Vincent Descoeur;9;144;266;1;4;120;97;0;3;1;0;0;3;12;2019;1501
Vincent Descoeur;1;11;78;1;4;10;29;0;1;1;1;0;4;1;2020;1501
Vincent Descoeur;2;36;454;3;3;12;42;0;5;4;0;0;4;2;2020;1501
Vincent Descoeur;5;0;29;2;2;0;9;0;5;3;0;0;1;3;2020;1501
Vincent Descoeur;3;0;90;0;0;0;0;0;10;0;0;0;0;4;2020;1501
Vincent Descoeur;0;0;28;0;0;0;0;0;14;1;0;0;0;5;2020;1501
Vincent Descoeur;9;50;488;0;1;3;34;0;13;4;1;0;4;6;2020;1501
Vincent Descoeur;10;21;156;0;0;0;5;0;9;3;0;0;2;7;2020;1501
Vincent Descoeur;0;0;0;0;0;0;0;0;3;1;0;0;0;8;2020;1501
Vincent Descoeur;2;13;116;0;7;7;3;1;6;5;0;0;3;9;2020;1501
Vincent Descoeur;28;124;1520;0;1;10;22;0;4;3;0;1;4;10;2020;1501
Vincent Descoeur;2;48;483;0;0;2;11;0;1;2;0;0;3;11;2020;1501
Vincent Descoeur;1;8;75;0;0;11;24;0;2;1;1;0;2;12;2020;1501
Vincent Descoeur;1;4;139;0;0;0;3;0;3;1;0;0;1;1;2021;1501
Vincent Descoeur;6;26;91;0;0;3;10;0;0;0;0;1;2;2;2021;1501
Vincent Descoeur;21;230;774;0;0;18;23;0;0;4;0;0;4;3;2021;1501
Vincent Descoeur;1;12;18;0;0;43;35;0;0;4;0;0;2;4;2021;1501
Vincent Descoeur;13;31;108;0;0;0;0;0;0;3;0;0;0;5;2021;1501
Vincent Descoeur;12;46;185;0;0;0;0;0;0;1;0;0;0;6;2021;1501
Vincent Descoeur;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2021;1501
Vincent Descoeur;0;0;0;0;0;0;0;0;1;2;0;0;0;8;2021;1501
Vincent Descoeur;0;63;148;0;2;0;0;0;0;4;0;1;2;9;2021;1501
Vincent Descoeur;6;146;613;0;7;0;0;0;0;2;0;0;4;10;2021;1501
Vincent Descoeur;3;107;244;0;2;0;0;0;0;0;0;0;2;11;2021;1501
Vincent Descoeur;1;53;195;0;0;0;0;0;1;6;0;0;0;12;2021;1501
Valérie Gomez-Bassac;0;0;0;0;1;0;0;0;0;0;0;0;1;6;2017;8306
Valérie Gomez-Bassac;0;0;0;3;9;0;0;0;0;0;0;0;4;7;2017;8306
Valérie Gomez-Bassac;0;0;0;1;2;0;0;0;0;3;0;0;1;8;2017;8306
Valérie Gomez-Bassac;0;0;0;0;1;0;0;0;0;0;0;0;1;9;2017;8306
Valérie Gomez-Bassac;1;0;4;0;3;1;0;0;1;1;0;0;3;10;2017;8306
Valérie Gomez-Bassac;1;0;10;0;1;0;0;0;1;0;0;0;1;11;2017;8306
Valérie Gomez-Bassac;11;0;24;6;2;4;0;0;1;0;0;1;2;12;2017;8306
Valérie Gomez-Bassac;0;0;6;0;7;2;0;0;1;0;1;0;3;1;2018;8306
Valérie Gomez-Bassac;1;0;5;0;6;0;0;0;2;4;0;0;3;2;2018;8306
Valérie Gomez-Bassac;0;0;0;0;6;0;0;0;3;2;0;0;4;3;2018;8306
Valérie Gomez-Bassac;0;0;8;4;4;0;0;0;1;1;0;0;2;4;2018;8306
Valérie Gomez-Bassac;16;4;62;1;9;0;0;0;2;0;0;0;4;5;2018;8306
Valérie Gomez-Bassac;16;3;81;0;5;2;0;0;2;1;0;0;5;6;2018;8306
Valérie Gomez-Bassac;17;2;45;2;7;0;0;0;0;0;0;0;5;7;2018;8306
Valérie Gomez-Bassac;0;0;0;0;0;0;0;0;0;0;0;0;1;8;2018;8306
Valérie Gomez-Bassac;95;0;165;1;9;0;0;0;0;0;0;0;3;9;2018;8306
Valérie Gomez-Bassac;53;0;132;2;8;0;0;0;0;0;0;0;4;10;2018;8306
